opportunity_id,sales_agent,manager,account,product,product_series,industry,sales_region,office_location,deal_stage,is_won,engage_date,close_date,estimated_amount,revenue,employees,account_age_at_engage,is_subsidiary,log_company_revenue,log_employee_count,engage_month,engage_quarter,engage_year
GID40O2B,Vicki Laflamme,Celia Rouche,Doncon,GTX Pro,GTX,Technology,West,United States,Lost,0,2017-06-23,2017-07-06,4821,587.72,1501.0,7.0,0,6.377950688618344,7.31455283232408,Jun,Q2,2017
KDRIBXNQ,Violet Mclelland,Cara Losch,Konex,MG Special,MG,Technology,East,United States,Won,1,2017-06-23,2017-08-15,55,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Jun,Q2,2017
TCK6V290,Violet Mclelland,Cara Losch,Plussunin,MG Advanced,MG,Retail,East,United States,Won,1,2017-06-23,2017-06-30,3393,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Jun,Q2,2017
VFZ5GB3W,Zane Levy,Summer Sewald,Golddex,GTX Basic,GTX,Finance,West,United States,Lost,0,2017-06-23,2017-07-04,550,52.5,165.0,9.0,0,3.979681653901961,5.111987788356544,Jun,Q2,2017
UKSS5YPE,Anna Snelling,Dustin Brinkmann,Stanredtax,MG Special,MG,Finance,Central,United States,Won,1,2017-06-24,2017-07-02,55,1698.2,3798.0,30.0,0,7.43791283104762,8.242493153187626,Jun,Q2,2017
RDDUG8VD,Corliss Cosme,Cara Losch,Umbrella Corporation,GTX Plus Basic,GTX,Finance,East,United States,Lost,0,2017-06-24,2017-07-03,1096,2022.14,5113.0,19.0,0,7.6124060389254975,8.539737155851132,Jun,Q2,2017
Z3QJESWJ,Corliss Cosme,Cara Losch,Kinnamplus,GTX Plus Pro,GTX,Retail,East,United States,Won,1,2017-06-24,2017-08-22,5482,702.72,1831.0,13.0,0,6.556380549770846,7.513163545234075,Jun,Q2,2017
PYIQ65W0,Corliss Cosme,Cara Losch,Zotware,GTX Pro,GTX,Software,East,United States,Won,1,2017-06-24,2017-07-02,4821,4478.47,13809.0,38.0,0,8.407260014839183,9.533148246403337,Jun,Q2,2017
RGRUF328,Gladys Colclough,Melvin Marxen,Statholdings,MG Special,MG,Employment,Central,United States,Won,1,2017-06-24,2017-08-14,55,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Jun,Q2,2017
TLSSOOVB,Hayden Neloms,Celia Rouche,Dalttechnology,GTX Plus Basic,GTX,Software,West,United States,Lost,0,2017-06-24,2017-07-04,1096,98.79,96.0,4.0,1,4.603067977896221,4.574710978503383,Jun,Q2,2017
2YBEN3MV,Kary Hendrixson,Summer Sewald,Green-Plus,GTX Plus Basic,GTX,Services,West,United States,Lost,0,2017-06-24,2017-09-08,1096,692.19,1922.0,14.0,0,6.541304131886272,7.56164174558878,Jun,Q2,2017
EFA9E6WV,Kary Hendrixson,Summer Sewald,Lexiqvolax,GTX Plus Pro,GTX,Medical,West,United States,Won,1,2017-06-24,2017-09-30,5482,1618.89,3889.0,13.0,0,7.390113524686469,8.266164436612492,Jun,Q2,2017
YTSX7IW3,Markita Hansen,Celia Rouche,Blackzim,MG Special,MG,Retail,West,United States,Won,1,2017-06-24,2017-07-02,55,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Jun,Q2,2017
86DMJ7GA,Maureen Marcano,Summer Sewald,Cheers,GTX Plus Basic,GTX,Entertainment,West,United States,Lost,0,2017-06-24,2017-08-20,1096,4269.9,6472.0,24.0,1,8.35957985684692,8.77539495854551,Jun,Q2,2017
CMD0758L,Maureen Marcano,Summer Sewald,Faxquote,GTX Basic,GTX,Telecommunications,West,United States,Won,1,2017-06-24,2017-08-21,550,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Jun,Q2,2017
CM5MFWCO,Moses Frase,Dustin Brinkmann,Codehow,MG Special,MG,Software,Central,United States,Won,1,2017-06-24,2017-09-10,55,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Jun,Q2,2017
0MNAGD91,Moses Frase,Dustin Brinkmann,Betatech,MG Advanced,MG,Medical,Central,Kenya,Won,1,2017-06-24,2017-07-05,3393,647.18,1185.0,31.0,0,6.474168435556948,7.078341579557671,Jun,Q2,2017
9S749GJD,Violet Mclelland,Cara Losch,Bluth Company,MG Advanced,MG,Technology,East,United States,Lost,0,2017-06-24,2017-07-05,3393,1242.32,3027.0,24.0,1,7.1255405000516605,8.01565761455734,Jun,Q2,2017
LBZY9VUG,Violet Mclelland,Cara Losch,Massive Dynamic,MG Special,MG,Entertainment,East,United States,Won,1,2017-06-24,2017-09-17,55,665.06,1095.0,28.0,0,6.501379756572611,6.999422467507961,Jun,Q2,2017
6UUTR15S,Zane Levy,Summer Sewald,Newex,GTX Plus Pro,GTX,Services,West,Germany,Won,1,2017-06-24,2017-09-23,5482,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Jun,Q2,2017
DVPYKS4A,Cassey Cress,Rocco Neubert,Bubba Gump,MG Advanced,MG,Software,East,United States,Lost,0,2017-06-25,2017-07-04,3393,987.39,2253.0,15.0,0,6.896077356701882,7.720461694599722,Jun,Q2,2017
9SRU5CI6,Cecily Lampkin,Dustin Brinkmann,Codehow,GTX Plus Basic,GTX,Software,Central,United States,Won,1,2017-06-25,2017-08-09,1096,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Jun,Q2,2017
GZ5M7MIQ,Darcel Schlecht,Melvin Marxen,Conecom,GTX Plus Basic,GTX,Technology,Central,United States,Lost,0,2017-06-25,2017-07-01,1096,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Jun,Q2,2017
CM2GVLV6,Darcel Schlecht,Melvin Marxen,Ron-tech,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2017-06-25,2017-07-08,5482,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Jun,Q2,2017
NZB45UZX,Darcel Schlecht,Melvin Marxen,Genco Pura Olive Oil Company,GTX Pro,GTX,Retail,Central,Italy,Won,1,2017-06-25,2017-09-03,4821,894.33,1635.0,10.0,0,6.797192365399952,7.400009517162692,Jun,Q2,2017
T2J83GFD,Darcel Schlecht,Melvin Marxen,Domzoom,MG Special,MG,Entertainment,Central,United States,Won,1,2017-06-25,2017-07-03,55,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Jun,Q2,2017
28S2Z15A,Darcel Schlecht,Melvin Marxen,Ron-tech,MG Special,MG,Medical,Central,United States,Won,1,2017-06-25,2017-08-02,55,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Jun,Q2,2017
WOJBLO4B,Donn Cantrell,Rocco Neubert,Vehement Capital Partners,GTX Plus Pro,GTX,Finance,East,United States,Lost,0,2017-06-25,2017-07-02,5482,646.1,883.0,24.0,1,6.47250084206322,6.784457062637643,Jun,Q2,2017
788SW6EX,Donn Cantrell,Rocco Neubert,Gekko & Co,GTX Pro,GTX,Retail,East,United States,Lost,0,2017-06-25,2017-08-19,4821,2520.83,3502.0,27.0,0,7.832740107432939,8.161375023197486,Jun,Q2,2017
EUOA0E47,Donn Cantrell,Rocco Neubert,Zotware,MG Advanced,MG,Software,East,United States,Won,1,2017-06-25,2017-07-05,3393,4478.47,13809.0,38.0,0,8.407260014839183,9.533148246403337,Jun,Q2,2017
S9ZUMLSY,Elease Gluck,Celia Rouche,J-Texon,MG Special,MG,Retail,West,United States,Lost,0,2017-06-25,2017-09-13,55,1388.67,3583.0,28.0,0,7.2368215878665625,8.18423477409482,Jun,Q2,2017
0UCQUW6U,Garret Kinder,Cara Losch,Umbrella Corporation,MG Advanced,MG,Finance,East,United States,Lost,0,2017-06-25,2017-07-07,3393,2022.14,5113.0,19.0,0,7.6124060389254975,8.539737155851132,Jun,Q2,2017
07FRJ44N,Gladys Colclough,Melvin Marxen,Cancity,GTX Plus Pro,GTX,Retail,Central,United States,Lost,0,2017-06-25,2017-07-03,5482,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Jun,Q2,2017
NMN9DVEV,Gladys Colclough,Melvin Marxen,Rangreen,GTX Plus Basic,GTX,Technology,Central,Panama,Won,1,2017-06-25,2017-09-14,1096,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Jun,Q2,2017
95V8BLR2,Kami Bicknell,Summer Sewald,Goodsilron,GTX Basic,GTX,Marketing,West,United States,Won,1,2017-06-25,2017-09-22,550,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Jun,Q2,2017
BDGB4NS0,Kary Hendrixson,Summer Sewald,Hatfan,GTX Plus Pro,GTX,Services,West,United States,Lost,0,2017-06-25,2017-07-02,5482,792.46,1299.0,35.0,0,6.676403129118039,7.170119543449628,Jun,Q2,2017
SPHS260Y,Kary Hendrixson,Summer Sewald,Hatfan,MG Special,MG,Services,West,United States,Lost,0,2017-06-25,2017-08-27,55,792.46,1299.0,35.0,0,6.676403129118039,7.170119543449628,Jun,Q2,2017
O9L7KMPU,Lajuana Vencill,Dustin Brinkmann,Isdom,GTX Plus Basic,GTX,Medical,Central,United States,Lost,0,2017-06-25,2017-08-27,1096,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Jun,Q2,2017
FGES2PQ2,Lajuana Vencill,Dustin Brinkmann,Bioholding,MG Advanced,MG,Medical,Central,Philipines,Lost,0,2017-06-25,2017-07-04,3393,587.34,1356.0,5.0,0,6.377305012079846,7.213031659834869,Jun,Q2,2017
81DXTTI5,Lajuana Vencill,Dustin Brinkmann,Isdom,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2017-06-25,2017-07-03,5482,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Jun,Q2,2017
JGG9CO2Y,Marty Freudenburg,Melvin Marxen,Betatech,GTX Plus Pro,GTX,Medical,Central,Kenya,Lost,0,2017-06-25,2017-08-14,5482,647.18,1185.0,31.0,0,6.474168435556948,7.078341579557671,Jun,Q2,2017
95B6AKI1,Marty Freudenburg,Melvin Marxen,Warephase,GTX Plus Basic,GTX,Services,Central,United States,Won,1,2017-06-25,2017-07-02,1096,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Jun,Q2,2017
N1G2CFCB,Maureen Marcano,Summer Sewald,Dalttechnology,GTX Basic,GTX,Software,West,United States,Won,1,2017-06-25,2017-09-06,550,98.79,96.0,4.0,1,4.603067977896221,4.574710978503383,Jun,Q2,2017
40VSPND6,Moses Frase,Dustin Brinkmann,Rangreen,MG Advanced,MG,Technology,Central,Panama,Won,1,2017-06-25,2017-09-24,3393,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Jun,Q2,2017
QWYRCDA8,Niesha Huffines,Melvin Marxen,Treequote,GTX Plus Basic,GTX,Telecommunications,Central,United States,Lost,0,2017-06-25,2017-07-05,1096,5266.09,8595.0,29.0,1,8.569233306863506,9.059052257762401,Jun,Q2,2017
00ZD3M4J,Reed Clapper,Rocco Neubert,Plussunin,GTX Pro,GTX,Retail,East,United States,Lost,0,2017-06-25,2017-07-04,4821,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Jun,Q2,2017
CJZFFC91,Versie Hillebrand,Dustin Brinkmann,Codehow,MG Special,MG,Software,Central,United States,Lost,0,2017-06-25,2017-08-07,55,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Jun,Q2,2017
3PD8YBPK,Vicki Laflamme,Celia Rouche,Scotfind,GTX Basic,GTX,Software,West,United States,Lost,0,2017-06-25,2017-07-04,550,6354.87,16780.0,21.0,1,8.757134074332273,9.728002573001161,Jun,Q2,2017
KBG5R0WH,Vicki Laflamme,Celia Rouche,Blackzim,GTX Plus Pro,GTX,Retail,West,United States,Lost,0,2017-06-25,2017-07-02,5482,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Jun,Q2,2017
7RPM84Y4,Vicki Laflamme,Celia Rouche,Goodsilron,MG Advanced,MG,Marketing,West,United States,Won,1,2017-06-25,2017-06-30,3393,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Jun,Q2,2017
LFN6XPK7,Vicki Laflamme,Celia Rouche,Sunnamplex,MG Advanced,MG,Marketing,West,Poland,Won,1,2017-06-25,2017-06-27,3393,894.37,1593.0,9.0,0,6.797237040666615,7.374001859350161,Jun,Q2,2017
18LZY55R,Violet Mclelland,Cara Losch,Xx-zobam,MG Special,MG,Entertainment,East,United States,Won,1,2017-06-25,2017-07-02,55,3838.39,8274.0,28.0,0,8.253068778796447,9.020994200245264,Jun,Q2,2017
E88W1Z0H,Zane Levy,Summer Sewald,Kan-code,GTX Basic,GTX,Software,West,United States,Lost,0,2017-06-25,2017-07-02,550,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Jun,Q2,2017
UQALCAIV,Zane Levy,Summer Sewald,Rantouch,GTX Plus Basic,GTX,Telecommunications,West,United States,Won,1,2017-06-25,2017-07-03,1096,1188.42,3015.0,23.0,0,7.081221072332061,8.011686729127847,Jun,Q2,2017
6E2Y3HKI,Boris Faz,Rocco Neubert,Yearin,GTX Plus Pro,GTX,Retail,East,United States,Won,1,2017-06-26,2017-07-04,5482,2261.05,3851.0,12.0,0,7.724026760764218,8.256347772918016,Jun,Q2,2017
YWKFH7VT,Cassey Cress,Rocco Neubert,Mathtouch,GTX Basic,GTX,Marketing,East,Jordan,Lost,0,2017-06-26,2017-09-27,550,3027.46,9516.0,33.0,0,8.015809518475102,9.160834952072344,Jun,Q2,2017
MF4299DQ,Cassey Cress,Rocco Neubert,Bluth Company,MG Advanced,MG,Technology,East,United States,Lost,0,2017-06-26,2017-07-03,3393,1242.32,3027.0,24.0,1,7.1255405000516605,8.01565761455734,Jun,Q2,2017
ZRZI054E,Cecily Lampkin,Dustin Brinkmann,Toughzap,GTX Basic,GTX,Retail,Central,United States,Won,1,2017-06-26,2017-07-06,550,332.43,799.0,22.0,0,5.809432948272155,6.684611727667927,Jun,Q2,2017
CN69EYQ1,Corliss Cosme,Cara Losch,Donquadtech,GTX Plus Pro,GTX,Technology,East,United States,Won,1,2017-06-26,2017-09-11,5482,1712.68,3194.0,25.0,1,7.446398383944561,8.069342366811636,Jun,Q2,2017
KX80WC22,Daniell Hammack,Rocco Neubert,The New York Inquirer,MG Special,MG,Medical,East,United States,Lost,0,2017-06-26,2017-07-07,55,439.21,792.0,21.0,0,6.0872518857811775,6.675823221634848,Jun,Q2,2017
YQ6VELF1,Darcel Schlecht,Melvin Marxen,Streethex,GTX Pro,GTX,Retail,Central,Belgium,Lost,0,2017-06-26,2017-07-03,4821,1376.8,1165.0,29.0,0,7.228243303159095,7.061334366910438,Jun,Q2,2017
NX4ODZY2,Darcel Schlecht,Melvin Marxen,Streethex,GTX Plus Basic,GTX,Retail,Central,Belgium,Won,1,2017-06-26,2017-08-31,1096,1376.8,1165.0,29.0,0,7.228243303159095,7.061334366910438,Jun,Q2,2017
L2QMWU4H,Darcel Schlecht,Melvin Marxen,Codehow,GTX Plus Pro,GTX,Software,Central,United States,Won,1,2017-06-26,2017-09-12,5482,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Jun,Q2,2017
0MPEK4ZA,Donn Cantrell,Rocco Neubert,Donquadtech,GTX Plus Basic,GTX,Technology,East,United States,Lost,0,2017-06-26,2017-09-18,1096,1712.68,3194.0,25.0,1,7.446398383944561,8.069342366811636,Jun,Q2,2017
TP0SU68U,Donn Cantrell,Rocco Neubert,Opentech,GTX Plus Basic,GTX,Finance,East,United States,Lost,0,2017-06-26,2017-07-09,1096,355.23,853.0,23.0,0,5.875576589656054,6.74993119378857,Jun,Q2,2017
8U7LNL7U,Donn Cantrell,Rocco Neubert,Zathunicon,GTX Pro,GTX,Retail,East,United States,Lost,0,2017-06-26,2017-07-03,4821,71.12,144.0,7.0,0,4.2783313983351166,4.976733742420574,Jun,Q2,2017
XVYL67FL,Donn Cantrell,Rocco Neubert,Bioplex,GTX Basic,GTX,Medical,East,United States,Won,1,2017-06-26,2017-07-06,550,326.82,1016.0,26.0,0,5.792464677261214,6.92461239604856,Jun,Q2,2017
AIN2RE2H,Elease Gluck,Celia Rouche,Groovestreet,GTX Pro,GTX,Retail,West,United States,Lost,0,2017-06-26,2017-07-05,4821,223.8,299.0,14.0,0,5.415211118019536,5.703782474656201,Jun,Q2,2017
G1303HIC,Gladys Colclough,Melvin Marxen,Cancity,GTX Pro,GTX,Retail,Central,United States,Won,1,2017-06-26,2017-07-02,4821,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Jun,Q2,2017
HVDQ4EEA,Gladys Colclough,Melvin Marxen,Rangreen,MG Advanced,MG,Technology,Central,Panama,Won,1,2017-06-26,2017-06-28,3393,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Jun,Q2,2017
2RB900SL,James Ascencio,Summer Sewald,J-Texon,GTX Pro,GTX,Retail,West,United States,Won,1,2017-06-26,2017-09-15,4821,1388.67,3583.0,28.0,0,7.2368215878665625,8.18423477409482,Jun,Q2,2017
AUS25SFH,Jonathan Berthelot,Melvin Marxen,Cancity,GTX Basic,GTX,Retail,Central,United States,Won,1,2017-06-26,2017-07-03,550,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Jun,Q2,2017
O6DSGX6P,Lajuana Vencill,Dustin Brinkmann,Bioholding,GTX Basic,GTX,Medical,Central,Philipines,Lost,0,2017-06-26,2017-08-10,550,587.34,1356.0,5.0,0,6.377305012079846,7.213031659834869,Jun,Q2,2017
2MBFRRGW,Lajuana Vencill,Dustin Brinkmann,Dontechi,GTX Basic,GTX,Software,Central,United States,Lost,0,2017-06-26,2017-07-03,550,4618.0,10083.0,35.0,0,8.437933510430605,9.218705288307811,Jun,Q2,2017
Q3HYAWDW,Markita Hansen,Celia Rouche,Golddex,MG Advanced,MG,Finance,West,United States,Won,1,2017-06-26,2017-08-24,3393,52.5,165.0,9.0,0,3.979681653901961,5.111987788356544,Jun,Q2,2017
94TA0AWF,Marty Freudenburg,Melvin Marxen,Scottech,GTX Plus Pro,GTX,Marketing,Central,United States,Won,1,2017-06-26,2017-08-26,5482,45.39,100.0,5.0,1,3.8370839187636525,4.61512051684126,Jun,Q2,2017
G1XX0IB4,Marty Freudenburg,Melvin Marxen,Streethex,GTX Plus Pro,GTX,Retail,Central,Belgium,Won,1,2017-06-26,2017-07-05,5482,1376.8,1165.0,29.0,0,7.228243303159095,7.061334366910438,Jun,Q2,2017
VIMY08JH,Maureen Marcano,Summer Sewald,Hatfan,GTX Basic,GTX,Services,West,United States,Won,1,2017-06-26,2017-07-06,550,792.46,1299.0,35.0,0,6.676403129118039,7.170119543449628,Jun,Q2,2017
WPTNE0QN,Moses Frase,Dustin Brinkmann,Streethex,GTX Basic,GTX,Retail,Central,Belgium,Won,1,2017-06-26,2017-09-17,550,1376.8,1165.0,29.0,0,7.228243303159095,7.061334366910438,Jun,Q2,2017
DLGW8Y7B,Rosalina Dieter,Celia Rouche,Singletechno,MG Advanced,MG,Retail,West,United States,Won,1,2017-06-26,2017-08-03,3393,2214.94,5374.0,21.0,0,7.703431971688343,8.589513852995864,Jun,Q2,2017
YSOUU0T0,Vicki Laflamme,Celia Rouche,Plusstrip,GTX Basic,GTX,Entertainment,West,United States,Lost,0,2017-06-26,2017-07-07,550,349.81,315.0,15.0,0,5.860244766363111,5.755742213586912,Jun,Q2,2017
HM4TKVET,Zane Levy,Summer Sewald,Nam-zim,GTX Basic,GTX,Services,West,Brazil,Won,1,2017-06-26,2017-07-04,550,405.59,1179.0,30.0,1,6.007805306696034,7.07326971745971,Jun,Q2,2017
Q81Q0PJK,Anna Snelling,Dustin Brinkmann,Warephase,GTX Plus Basic,GTX,Services,Central,United States,Won,1,2017-06-27,2017-07-06,1096,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Jun,Q2,2017
3BEPEWRS,Cassey Cress,Rocco Neubert,Opentech,GTX Pro,GTX,Finance,East,United States,Lost,0,2017-06-27,2017-08-24,4821,355.23,853.0,23.0,0,5.875576589656054,6.74993119378857,Jun,Q2,2017
Y5HR9J3G,Cecily Lampkin,Dustin Brinkmann,Domzoom,GTX Basic,GTX,Entertainment,Central,United States,Won,1,2017-06-27,2017-08-01,550,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Jun,Q2,2017
STYLQ47K,Corliss Cosme,Cara Losch,Ganjaflex,GTX Plus Pro,GTX,Retail,East,Japan,Won,1,2017-06-27,2017-07-07,5482,5158.71,17479.0,22.0,0,8.548635655345855,9.768812649209526,Jun,Q2,2017
W07JMUG9,Daniell Hammack,Rocco Neubert,Kan-code,MG Advanced,MG,Software,East,United States,Lost,0,2017-06-27,2017-07-01,3393,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Jun,Q2,2017
L8CG1IQO,Darcel Schlecht,Melvin Marxen,Condax,GTX Basic,GTX,Medical,Central,United States,Lost,0,2017-06-27,2017-07-06,550,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Jun,Q2,2017
6CFONO4W,Darcel Schlecht,Melvin Marxen,Zumgoity,GTX Pro,GTX,Medical,Central,United States,Won,1,2017-06-27,2017-07-06,4821,441.08,1210.0,33.0,0,6.091490861175107,7.099201743553092,Jun,Q2,2017
AMGC18DS,Donn Cantrell,Rocco Neubert,Zotware,GTX Plus Pro,GTX,Software,East,United States,Lost,0,2017-06-27,2017-09-08,5482,4478.47,13809.0,38.0,0,8.407260014839183,9.533148246403337,Jun,Q2,2017
RKT3WVBC,Garret Kinder,Cara Losch,Iselectrics,GTX Basic,GTX,Technology,East,United States,Won,1,2017-06-27,2017-09-20,550,527.11,1428.0,6.0,1,6.26930459534122,7.264730177929867,Jun,Q2,2017
H5ZSM3IR,Gladys Colclough,Melvin Marxen,Isdom,MG Special,MG,Medical,Central,United States,Lost,0,2017-06-27,2017-09-01,55,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Jun,Q2,2017
07WKR17A,Gladys Colclough,Melvin Marxen,Treequote,GTX Plus Pro,GTX,Telecommunications,Central,United States,Won,1,2017-06-27,2017-09-17,5482,5266.09,8595.0,29.0,1,8.569233306863506,9.059052257762401,Jun,Q2,2017
7GM1XD9W,James Ascencio,Summer Sewald,Faxquote,GTX Pro,GTX,Telecommunications,West,United States,Won,1,2017-06-27,2017-09-16,4821,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Jun,Q2,2017
QM6GJ78P,Kami Bicknell,Summer Sewald,Blackzim,MG Special,MG,Retail,West,United States,Won,1,2017-06-27,2017-07-07,55,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Jun,Q2,2017
L582YMSV,Kary Hendrixson,Summer Sewald,Xx-holding,GTX Pro,GTX,Finance,West,United States,Lost,0,2017-06-27,2017-09-08,4821,7537.24,20293.0,24.0,0,8.927744012004242,9.918080554839028,Jun,Q2,2017
EQS3UNXX,Markita Hansen,Celia Rouche,Condax,GTX Basic,GTX,Medical,West,United States,Lost,0,2017-06-27,2017-07-06,550,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Jun,Q2,2017
DZR5L7XQ,Markita Hansen,Celia Rouche,Green-Plus,GTX Pro,GTX,Services,West,United States,Lost,0,2017-06-27,2017-07-05,4821,692.19,1922.0,14.0,0,6.541304131886272,7.56164174558878,Jun,Q2,2017
DQ0DSK7P,Marty Freudenburg,Melvin Marxen,Globex Corporation,GTX Plus Basic,GTX,Technology,Central,Norway,Won,1,2017-06-27,2017-07-02,1096,1223.72,2497.0,17.0,0,7.110467525423826,7.823245690685523,Jun,Q2,2017
CGEXH2QO,Moses Frase,Dustin Brinkmann,Finhigh,GTX Plus Pro,GTX,Finance,Central,United States,Lost,0,2017-06-27,2017-07-08,5482,1102.43,1759.0,11.0,0,7.00617878915823,7.473069088032197,Jun,Q2,2017
MIX6JTSN,Moses Frase,Dustin Brinkmann,Statholdings,GTX Basic,GTX,Employment,Central,United States,Won,1,2017-06-27,2017-07-05,550,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Jun,Q2,2017
9KYX5G9K,Niesha Huffines,Melvin Marxen,Domzoom,GTX Plus Pro,GTX,Entertainment,Central,United States,Won,1,2017-06-27,2017-07-01,5482,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Jun,Q2,2017
FG29YOWT,Reed Clapper,Rocco Neubert,Iselectrics,MG Advanced,MG,Technology,East,United States,Lost,0,2017-06-27,2017-09-06,3393,527.11,1428.0,6.0,1,6.26930459534122,7.264730177929867,Jun,Q2,2017
KWYKKVJC,Reed Clapper,Rocco Neubert,Vehement Capital Partners,GTX Pro,GTX,Finance,East,United States,Won,1,2017-06-27,2017-07-01,4821,646.1,883.0,24.0,1,6.47250084206322,6.784457062637643,Jun,Q2,2017
T7TDUK3T,Versie Hillebrand,Dustin Brinkmann,Rangreen,MG Advanced,MG,Technology,Central,Panama,Won,1,2017-06-27,2017-09-12,3393,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Jun,Q2,2017
42YPT5L7,Versie Hillebrand,Dustin Brinkmann,Ron-tech,MG Advanced,MG,Medical,Central,United States,Won,1,2017-06-27,2017-07-04,3393,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Jun,Q2,2017
99I4V65G,Vicki Laflamme,Celia Rouche,Rantouch,MG Advanced,MG,Telecommunications,West,United States,Lost,0,2017-06-27,2017-07-06,3393,1188.42,3015.0,23.0,0,7.081221072332061,8.011686729127847,Jun,Q2,2017
ACZQMAR4,Vicki Laflamme,Celia Rouche,Rantouch,MG Advanced,MG,Telecommunications,West,United States,Won,1,2017-06-27,2017-07-07,3393,1188.42,3015.0,23.0,0,7.081221072332061,8.011686729127847,Jun,Q2,2017
TP9IE6PV,Anna Snelling,Dustin Brinkmann,Genco Pura Olive Oil Company,GTX Basic,GTX,Retail,Central,Italy,Won,1,2017-06-28,2017-09-11,550,894.33,1635.0,10.0,0,6.797192365399952,7.400009517162692,Jun,Q2,2017
E5CD0W5M,Cassey Cress,Rocco Neubert,Kan-code,GTX Basic,GTX,Software,East,United States,Lost,0,2017-06-28,2017-07-01,550,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Jun,Q2,2017
HKH717ED,Cecily Lampkin,Dustin Brinkmann,Hottechi,GTX Basic,GTX,Technology,Central,Korea,Lost,0,2017-06-28,2017-08-11,550,8170.38,16499.0,20.0,0,9.008393084238966,9.711115659888671,Jun,Q2,2017
DAW2JTP5,Cecily Lampkin,Dustin Brinkmann,Genco Pura Olive Oil Company,MG Special,MG,Retail,Central,Italy,Lost,0,2017-06-28,2017-07-07,55,894.33,1635.0,10.0,0,6.797192365399952,7.400009517162692,Jun,Q2,2017
HBMOSBAK,Daniell Hammack,Rocco Neubert,Massive Dynamic,GTX Pro,GTX,Entertainment,East,United States,Lost,0,2017-06-28,2017-08-14,4821,665.06,1095.0,28.0,0,6.501379756572611,6.999422467507961,Jun,Q2,2017
V0V6O05H,Darcel Schlecht,Melvin Marxen,Condax,GTX Pro,GTX,Medical,Central,United States,Lost,0,2017-06-28,2017-07-07,4821,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Jun,Q2,2017
